Driver,Team,Year,Event,DriverNumber,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,LapStartTime,Session,LapTime_sec,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,QualiSegment,IsPushLap,CircuitName,Country,TrackType,Altitude_m,DRSZones,LapSpeedClass,TrackLength_m,NumCorners,CornerDensity,AvgCornerSpacing_m,SessionAvgSpeedST,PoleLapTime,GapToPole,SpeedClassNum,IsStreetCircuit,CircuitArchetype,TeamYearStrength,TeamCircuitStrength,DriverDelta,DriverSkillDelta,CompoundPenalty,TyreLifePenalty,TyreConditionScore,TrackTempPenalty,RainfallPenalty,HumidityPenalty,WeatherGripPenalty,NormTrackLength,NormNumCorners,NormCornerDensity,QualiSegmentNum,Sector1Time_s,Sector2Time_s,Sector3Time_s,S1_share,S2_share,S3_share,DriverCircuitAffinity,RelSpeedST,TeamChange,Rolling3Form,YoYImprovement,SampleWeight
ALB,Red Bull Racing,2020,Hungarian Grand Prix,23.0,0 days 00:01:15.715000,12.0,0 days 00:00:27.586000,0 days 00:00:26.720000,0 days 00:00:21.409000,SOFT,2.0,True,3.0,283.0,256.0,262.0,308.0,1.0,True,0 days 00:43:31.200000,Q,75.715,0 days 00:44:01.124000,18.5,73.4,987.8,False,27.3,104.0,0.9,Q2,1.0,Hungaroring,Hungary,Permanent,150.0,1.0,Slow,4122.248439558155,14.0,0.0033962048152295,230.29459504961537,302.6268656716418,73.447,2.2680000000000007,0.0,0,Permanent-Slow,0.7335000000000065,1.8350000000000009,0.4329999999999927,0.28999999999999204,0.0,0.05,0.05,0.254,0.0,0.11700000000000003,0.37100000000000005,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,2,27.586,26.72,21.409,0.36433995905699,0.35290233111008384,0.2827577098329261,2.114999999999995,9.37313432835822,1,1.327666666666668,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Italian Grand Prix,23.0,0 days 00:01:20.064000,9.0,0 days 00:00:26.759000,0 days 00:00:26.911000,0 days 00:00:26.394000,SOFT,2.0,True,3.0,325.0,332.0,317.0,338.0,1.0,True,0 days 00:42:41.009000,Q,80.064,0 days 00:42:28.524000,29.5,42.0,995.6,False,45.3,246.0,1.0,Q3,1.0,Monza,Italy,Permanent,120.0,2.0,Fast,5261.551646812222,11.0,0.0020906380357711,436.9389384616605,329.81720430107526,78.887,1.1769999999999925,2.0,0,Permanent-Fast,0.7335000000000065,0.9170000000000016,0.1419999999999959,0.28999999999999204,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.38666258986472024,-1.5677527631784072,-1.6053002230701332,3,26.759,26.911,26.394,0.33422012390087935,0.3361186051159073,0.32966127098321346,1.4550000000000054,12.182795698924735,1,1.3363333333333334,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Portuguese Grand Prix,23.0,0 days 00:01:17.411000,13.0,0 days 00:00:22.465000,0 days 00:00:29.744000,0 days 00:00:25.202000,SOFT,2.0,True,3.0,276.0,253.0,272.0,311.0,1.0,True,0 days 01:12:20.039000,Q,77.411,0 days 01:12:49.790000,21.2,49.7,1013.6,False,35.5,20.0,0.8,Q3,1.0,Portimao,Portugal,Permanent,90.0,1.0,Medium,4653.0,15.0,0.0032237266279819,310.2,311.0,76.466,0.9450000000000074,1.0,0,Permanent-Medium,0.7335000000000065,0.6080000000000041,0.26599999999999113,0.28999999999999204,0.0,0.05,0.05,0.09,0.0,0.0,0.09,-0.3535217365559127,-0.4680556125916825,-0.25339180900199537,3,22.465,29.744,25.202,0.2902042345403108,0.38423479867202337,0.32556096678766583,1.3024999999999949,0.0,1,1.4693333333333338,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Russian Grand Prix,23.0,0 days 00:01:33.008000,18.0,0 days 00:00:33.940000,0 days 00:00:32.102000,0 days 00:00:26.966000,SOFT,2.0,True,7.0,273.0,314.0,168.0,320.0,1.0,True,0 days 01:25:14.003000,Q,93.008,0 days 01:25:35.791000,25.7,54.5,1009.0,False,31.2,51.0,1.1,Q3,1.0,Sochi Autodrom,Russia,Permanent,5.0,2.0,Medium,5760.2985642132535,18.0,0.0031248380269432,312.85365949038703,325.1842105263158,91.304,1.7039999999999935,1.0,0,Permanent-Medium,0.7335000000000065,0.6080000000000041,0.5704999999999956,0.28999999999999204,0.0,0.05,0.05,0.17600000000000002,0.0,0.0225,0.1985,0.993290890099623,0.3567172503483611,-0.37137758056360215,3,33.94,32.102,26.966,0.36491484603474966,0.34515310510923786,0.28993204885601237,1.3024999999999949,-3.1842105263157805,1,1.4633333333333336,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Sakhir Grand Prix,23.0,0 days 00:00:54.026000,8.0,0 days 00:00:18.879000,0 days 00:00:18.726000,0 days 00:00:16.421000,SOFT,2.0,True,2.0,287.0,269.0,293.0,318.0,1.0,True,0 days 00:46:50.554000,Q,54.026,0 days 00:47:19.141000,24.0,77.4,1012.1,False,27.0,133.0,1.2,Q2,1.0,Bahrain International,Bahrain,Permanent,35.0,2.0,Medium,5006.652008539475,15.0,0.0029960140977275,305.8343408970475,299.37931034482756,53.377,0.6490000000000009,1.0,0,Permanent-Medium,0.7335000000000065,0.6080000000000041,0.29650000000000176,0.28999999999999204,0.0,0.05,0.05,0.26,0.0,0.13700000000000004,0.397,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,2,18.879,18.726,16.421,0.34944286084477844,0.3466108910524562,0.3039462481027653,1.3024999999999949,23.62068965517244,1,1.2753333333333312,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Spanish Grand Prix,23.0,0 days 00:01:17.029000,17.0,0 days 00:00:21.681000,0 days 00:00:28.494000,0 days 00:00:26.854000,SOFT,2.0,True,6.0,288.0,301.0,285.0,315.0,1.0,True,0 days 01:13:37.629000,Q,77.029,0 days 01:13:47.129000,31.4,52.4,998.1,False,48.0,185.0,2.1,Q3,1.0,Barcelona-Catalunya,Spain,Permanent,110.0,1.0,Medium,4348.990357163425,16.0,0.003679014825509,234.62367931817408,318.3720930232558,75.584,1.4449999999999932,1.0,0,Permanent-Medium,0.7335000000000065,0.6080000000000041,0.3684999999999974,0.28999999999999204,0.0,0.05,0.05,0.0,0.0,0.011999999999999993,0.011999999999999993,-0.7232901430454965,-0.1931313249450013,0.28982074233246696,3,21.681,28.494,26.854,0.2814654221137494,0.3699126303080658,0.3486219475781848,1.3024999999999949,-2.372093023255786,1,1.099333333333334,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Styrian Grand Prix,23.0,0 days 00:01:19.014000,21.0,0 days 00:00:19.210000,0 days 00:00:35.054000,0 days 00:00:24.750000,WET,9.0,True,2.0,291.0,214.0,263.0,293.0,1.0,True,0 days 01:36:28.956000,Q,79.014,0 days 01:36:31.620000,15.1,88.5,942.5,True,19.5,79.0,2.0,Q3,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,275.77111716621255,77.825,1.188999999999993,2.0,0,Permanent-Fast,0.7335000000000065,0.9170000000000016,0.5379999999999967,0.28999999999999204,2.5,0.4,2.9,0.41000000000000003,3.5,0.1925,4.1025,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,3,19.21,35.054,24.75,0.24312147214417695,0.4436428987268079,0.3132356291290151,1.4550000000000054,18.228882833787452,1,1.2659999999999958,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Turkish Grand Prix,23.0,0 days 00:01:50.448000,25.0,0 days 00:00:40.994000,0 days 00:00:38.696000,0 days 00:00:30.758000,INTERMEDIATE,6.0,False,7.0,276.0,253.0,272.0,311.0,12.0,True,0 days 02:03:53.455000,Q,110.448,0 days 02:03:40.428000,12.4,90.1,1008.1,False,13.0,223.0,0.5,Q3,1.0,Istanbul Park,Turkey,Permanent,130.0,1.0,Fast,5338.0,14.0,0.0026227051330086,381.2857142857143,311.0,107.765,2.6829999999999927,2.0,0,Permanent-Fast,0.7335000000000065,0.9170000000000016,1.1965000000000003,0.28999999999999204,1.5,0.25,1.75,0.54,0.0,0.20049999999999998,0.7405,0.47964709349177603,-0.7429799002383637,-0.9704813831763092,3,40.994,38.696,30.758,0.3711610893814284,0.3503549181515283,0.2784839924670433,1.4550000000000054,0.0,1,1.094333333333329,0.6429999999999936,1.5
ALB,Red Bull Racing,2020,Tuscan Grand Prix,23.0,0 days 00:01:15.914000,8.0,0 days 00:00:27.237000,0 days 00:00:20.958000,0 days 00:00:27.719000,SOFT,2.0,True,3.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:43:35.021000,Q,75.914,0 days 00:43:46.219000,29.4,41.0,987.8,False,44.9,15.0,3.9,Q3,1.0,Mugello,Italy,Permanent,255.0,1.0,Fast,5245.0,15.0,0.0028598665395614,349.6666666666667,311.0,75.144,0.769999999999996,2.0,0,Permanent-Fast,0.7335000000000065,0.9170000000000016,0.22150000000000603,0.28999999999999204,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.36653074138311176,-0.4680556125916825,-0.6875198361136977,3,27.237,20.958,27.719,0.35878757541428463,0.276075559185394,0.3651368654003215,1.4550000000000054,0.0,1,1.7723333333333262,0.6429999999999936,1.5
ALB,Williams,2022,Abu Dhabi Grand Prix,23.0,0 days 00:01:26.028000,8.0,0 days 00:00:17.561000,0 days 00:00:36.708000,0 days 00:00:31.759000,SOFT,2.0,True,2.0,294.0,328.0,216.0,334.0,1.0,True,0 days 00:27:22.898000,Q,86.028,0 days 00:27:52.083000,28.9,69.0,1014.7,False,33.8,305.0,1.5,Q1,1.0,Yas Marina,UAE,Permanent,10.0,2.0,Medium,5333.449274375974,21.0,0.0039374144047628,246.1281100296099,304.15238095238095,83.824,2.2040000000000077,1.0,0,Permanent-Medium,2.610999999999997,3.0759999999999934,-0.012999999999991019,-0.3442500000000024,0.0,0.05,0.05,0.12400000000000005,0.0,0.095,0.21900000000000006,0.4741120237924506,1.1814901132884046,0.59812193588988,1,17.561,36.708,31.759,0.20413121309341148,0.42669828427953693,0.3691705026270517,1.3024999999999949,29.847619047619048,1,1.2600000000000051,-1.2409999999999997,2.5
ALB,Williams,2022,Australian Grand Prix,23.0,0 days 00:01:20.135000,7.0,0 days 00:00:27.401000,0 days 00:00:18.067000,0 days 00:00:34.667000,SOFT,2.0,True,2.0,283.0,300.0,300.0,315.0,1.0,True,0 days 00:28:01.713000,Q,80.135,0 days 00:28:23.543000,23.8,54.0,1017.5,False,30.5,184.0,0.8,Q1,1.0,Albert Park,Australia,Street,31.0,2.0,Medium,4843.53245567963,14.0,0.0028904523977295,343.1039358333313,294.24242424242425,77.868,2.26700000000001,1.0,1,Street-Medium,2.610999999999997,2.4994999999999976,-0.6184999999999974,-0.3442500000000024,0.0,0.05,0.05,0.19,0.0,0.02,0.21,-0.12177618446144439,-0.7429799002383637,-0.6510272976721347,1,27.401,18.067,34.667,0.3419354838709677,0.22545704124290258,0.43260747488612966,1.2149999999999892,22.75757575757575,1,2.2040000000000077,-1.2409999999999997,2.5
ALB,Williams,2022,Austrian Grand Prix,23.0,0 days 00:01:06.230000,14.0,0 days 00:00:16.669000,0 days 00:00:29.384000,0 days 00:00:20.177000,SOFT,2.0,True,5.0,315.0,247.0,283.0,316.0,1.0,True,0 days 00:53:16.019000,Q,66.23,0 days 00:53:04.350000,18.9,35.0,946.2,False,36.0,264.0,1.2,Q2,1.0,Red Bull Ring,Austria,Permanent,700.0,2.0,Fast,3999.68196710701,10.0,0.0025001987863632,391.8909347110944,282.0258064516129,64.984,1.2460000000000093,2.0,0,Permanent-Fast,2.610999999999997,2.368000000000002,-0.38649999999999807,-0.3442500000000024,0.0,0.05,0.05,0.08,0.0,0.0,0.08,-1.148155635993153,-1.8426770508250885,-1.1166459125389459,2,16.669,29.384,20.177,0.25168352710252156,0.44366601238109626,0.30465046051638234,1.4550000000000054,37.97419354838712,1,2.235500000000009,-1.2409999999999997,2.5
ALB,Williams,2022,Azerbaijan Grand Prix,23.0,0 days 00:01:44.719000,4.0,0 days 00:00:36.929000,0 days 00:00:42.325000,0 days 00:00:25.465000,SOFT,4.0,True,1.0,210.0,237.0,336.0,318.0,1.0,True,0 days 00:37:47.388000,Q,104.719,0 days 00:37:41.551000,25.1,69.0,1015.5,False,36.0,257.0,1.6,Q1,1.0,Baku City,Azerbaijan,Street,28.0,2.0,Fast,4978.250124294395,20.0,0.0040174759203837,246.1587014542076,306.57575757575756,101.359,3.3599999999999994,2.0,1,Street-Fast,2.610999999999997,3.488499999999995,-0.3240000000000123,-0.3442500000000024,0.0,0.15000000000000002,0.15000000000000002,0.08,0.0,0.095,0.175,0.042081570788943895,0.9065658256417235,0.6936447726344993,1,36.929,42.325,25.465,0.35264851650607815,0.404176892445497,0.24317459104842482,1.6589999999999918,11.424242424242436,1,1.9056666666666757,-1.2409999999999997,2.5
ALB,Williams,2022,Bahrain Grand Prix,23.0,0 days 00:01:32.664000,12.0,0 days 00:00:29.564000,0 days 00:00:39.897000,0 days 00:00:23.203000,SOFT,2.0,True,5.0,240.0,271.0,287.0,313.0,1.0,True,0 days 00:49:04.548000,Q,92.664,0 days 00:48:57.908000,19.4,56.0,1013.5,False,25.0,336.0,0.4,Q2,1.0,Bahrain International,Bahrain,Permanent,35.0,2.0,Medium,5006.652008539475,15.0,0.0029960140977275,305.8343408970475,310.88505747126436,90.558,2.1059999999999945,1.0,0,Permanent-Medium,2.610999999999997,3.0759999999999934,-0.48499999999999943,-0.3442500000000024,0.0,0.05,0.05,0.3,0.0,0.03,0.32999999999999996,0.07662692066868529,-0.4680556125916825,-0.5250797315138804,2,29.564,39.897,23.203,0.3190451523784857,0.4305555555555555,0.25039929206595873,1.3024999999999949,5.114942528735639,1,2.291000000000006,-1.2409999999999997,2.5
ALB,Williams,2022,Belgian Grand Prix,23.0,0 days 00:01:45.672000,5.0,0 days 00:00:30.799000,0 days 00:00:45.726000,0 days 00:00:29.147000,SOFT,2.0,True,2.0,334.0,202.0,221.0,311.0,1.0,True,0 days 00:57:30.766000,Q,105.672,0 days 00:57:23.343000,15.0,86.0,969.0,False,20.4,309.0,0.8,Q3,1.0,Spa-Francorchamps,Belgium,Permanent,300.0,2.0,Fast,6775.131165030146,19.0,0.0028043737511782,354.919340043483,304.0945945945946,103.665,2.006999999999991,2.0,0,Permanent-Fast,2.610999999999997,2.368000000000002,-0.3644999999999925,-0.3442500000000024,0.0,0.05,0.05,0.392,0.0,0.18,0.5720000000000001,2.227636715963657,0.6316415379950423,-0.7537292817396346,3,30.799,45.726,29.147,0.2914584752820047,0.4327163297751533,0.275825194942842,1.4550000000000054,9.905405405405418,1,2.2373333333333343,-1.2409999999999997,2.5
ALB,Williams,2022,British Grand Prix,23.0,0 days 00:01:42.078000,10.0,0 days 00:00:32.277000,0 days 00:00:41.487000,0 days 00:00:28.314000,INTERMEDIATE,4.0,True,2.0,296.0,244.0,227.0,298.0,1.0,True,0 days 00:32:23.790000,Q,102.078,0 days 00:32:46.186000,14.5,88.0,999.7,False,20.4,207.0,2.0,Q1,1.0,Silverstone,UK,Permanent,140.0,2.0,Fast,5729.156782444218,18.0,0.003141823602237,308.38119142432896,280.9139784946237,99.129,2.948999999999998,2.0,0,Permanent-Fast,2.610999999999997,2.368000000000002,0.03999999999999204,-0.3442500000000024,1.5,0.15000000000000002,1.65,0.392,0.0,0.19,0.5820000000000001,0.9554129895418016,0.3567172503483611,-0.3511117846537936,1,32.277,41.487,28.314,0.3161993769470405,0.40642449891259624,0.2773761241403632,1.4550000000000054,19.086021505376323,1,2.4909999999999948,-1.2409999999999997,2.5
ALB,Williams,2022,Canadian Grand Prix,23.0,0 days 00:01:26.858000,20.0,0 days 00:00:25.449000,0 days 00:00:28.015000,0 days 00:00:33.394000,INTERMEDIATE,6.0,True,3.0,211.0,279.0,278.0,309.0,1.0,True,0 days 01:06:15.456000,Q,86.858,0 days 01:06:44.001000,14.4,66.0,1007.0,False,17.8,10.0,2.5,Q2,1.0,Gilles Villeneuve,Canada,Permanent,22.0,2.0,Medium,3927.405044134453,14.0,0.0035646947138566,283.5726195795773,280.6969696969697,81.299,5.5589999999999975,1.0,0,Permanent-Medium,2.610999999999997,3.0759999999999934,-4.400999999999996,-0.3442500000000024,1.5,0.25,1.75,0.444,0.0,0.08,0.524,-1.2360664087705144,-0.7429799002383637,0.15342335743024896,2,25.449,28.015,33.394,0.29299546386055403,0.3225379354808999,0.3844666006585461,1.3024999999999949,28.30303030303031,1,2.3539999999999943,-1.2409999999999997,2.5
ALB,Williams,2022,Dutch Grand Prix,23.0,0 days 00:01:11.695000,8.0,0 days 00:00:24.606000,0 days 00:00:25.238000,0 days 00:00:21.851000,SOFT,2.0,True,2.0,276.0,253.0,272.0,311.0,1.0,True,0 days 00:29:12.534000,Q,71.695,0 days 00:29:23.331000,26.8,31.0,1010.0,False,38.9,285.0,0.8,Q2,1.0,Zandvoort,Netherlands,Permanent,2.0,2.0,Medium,4259.0,14.0,0.0032871566095327,304.2142857142857,311.0,70.342,1.3529999999999944,1.0,0,Permanent-Medium,2.610999999999997,3.0759999999999934,-0.8290000000000077,-0.3442500000000024,0.0,0.05,0.05,0.02200000000000003,0.0,0.0,0.02200000000000003,-0.8327458519410066,-0.7429799002383637,-0.1777123552044761,2,24.606,25.238,21.851,0.3432038496408397,0.3520189692447172,0.30477718111444313,1.3024999999999949,0.0,1,3.5049999999999955,-1.2409999999999997,2.5
ALB,Williams,2022,French Grand Prix,23.0,0 days 00:01:33.307000,10.0,0 days 00:00:23.361000,0 days 00:00:28.451000,0 days 00:00:41.495000,SOFT,2.0,True,4.0,117.0,279.0,298.0,333.0,1.0,True,0 days 00:52:13.359000,Q,93.307,0 days 00:51:51.698000,30.1,45.0,967.7,False,53.8,149.0,2.4,Q2,1.0,Paul Ricard,France,Permanent,40.0,3.0,Fast,5247.8799638259,15.0,0.0028582970844219,343.1152226897838,322.73809523809524,90.872,2.4350000000000023,2.0,0,Permanent-Fast,2.610999999999997,2.368000000000002,-0.24349999999999739,-0.3442500000000024,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.37003365538516214,-0.4680556125916825,-0.6893923813172924,2,23.361,28.451,41.495,0.25036706785128665,0.30491817334176435,0.4447147588069491,1.4550000000000054,10.26190476190476,1,3.286999999999997,-1.2409999999999997,2.5
ALB,Williams,2022,Hungarian Grand Prix,23.0,0 days 00:01:19.256000,9.0,0 days 00:00:28.290000,0 days 00:00:28.442000,0 days 00:00:22.524000,SOFT,4.0,True,2.0,283.0,249.0,258.0,310.0,1.0,True,0 days 00:31:34.991000,Q,79.256,0 days 00:31:38.278000,22.6,69.0,984.4,False,30.4,296.0,2.5,Q1,1.0,Hungaroring,Hungary,Permanent,150.0,1.0,Slow,4122.248439558155,14.0,0.0033962048152295,230.29459504961537,292.44594594594594,77.377,1.8790000000000049,0.0,0,Permanent-Slow,2.610999999999997,2.0360000000000014,-0.15699999999999648,-0.3442500000000024,0.0,0.15000000000000002,0.15000000000000002,0.19200000000000003,0.0,0.095,0.28700000000000003,-0.9990774397082004,-0.7429799002383637,-0.04760497628108983,1,28.29,28.442,22.524,0.35694458463712525,0.35886242051074996,0.2841929948521248,2.114999999999995,17.554054054054063,1,3.1156666666666646,-1.2409999999999997,2.5
ALB,Williams,2022,Japanese Grand Prix,23.0,0 days 00:01:31.311000,5.0,0 days 00:00:32.089000,0 days 00:00:41.037000,0 days 00:00:18.185000,SOFT,2.0,True,2.0,284.0,308.0,266.0,306.0,1.0,True,0 days 00:30:43.956000,Q,91.311,0 days 00:30:40.480000,19.9,57.0,1014.7,False,26.7,319.0,3.0,Q1,1.0,Suzuka,Japan,Permanent,50.0,2.0,Fast,5650.500064177964,18.0,0.0031855587639248,289.1514270568326,292.0232558139535,89.304,2.007000000000005,2.0,0,Permanent-Fast,2.610999999999997,2.368000000000002,-0.09999999999999432,-0.3442500000000024,0.0,0.05,0.05,0.266,0.0,0.035,0.30100000000000005,0.8597424407340858,0.3567172503483611,-0.29893057527368244,1,32.089,41.037,18.185,0.35142534853413054,0.449420113677432,0.19915453778843728,1.4550000000000054,13.976744186046517,1,1.8890000000000005,-1.2409999999999997,2.5
ALB,Williams,2022,Mexico City Grand Prix,23.0,0 days 00:01:20.859000,3.0,0 days 00:00:27.963000,0 days 00:00:31.907000,0 days 00:00:20.989000,SOFT,3.0,True,1.0,313.0,290.0,249.0,348.0,1.0,True,0 days 00:19:18.231000,Q,80.859,0 days 00:19:03.804000,25.5,37.0,782.9,False,50.4,274.0,2.2,Q1,1.0,Hermanos Rodriguez,Mexico,Permanent,2240.0,2.0,Medium,4309.0,17.0,0.0039452309120445,253.4705882352941,333.801652892562,77.775,3.083999999999989,1.0,0,Permanent-Medium,2.610999999999997,3.0759999999999934,-0.15400000000001057,-0.3442500000000024,0.0,0.1,0.1,0.0,0.0,0.0,0.0,-0.7719306088718323,0.0817929627016799,0.6074479515566137,1,27.963,31.907,20.989,0.34582421251808704,0.39460047737419457,0.25957531010771834,1.3024999999999949,15.198347107437996,1,2.107000000000004,-1.2409999999999997,2.5
ALB,Williams,2022,Miami Grand Prix,23.0,0 days 00:01:31.266000,7.0,0 days 00:00:30.641000,0 days 00:00:34.810000,0 days 00:00:25.815000,SOFT,2.0,True,2.0,221.0,190.0,288.0,327.0,1.0,True,0 days 00:28:03.248000,Q,91.266,0 days 00:28:27.924000,33.7,38.0,1008.5,False,51.9,52.0,1.3,Q1,1.0,Miami,USA,Street,3.0,3.0,Medium,5412.0,19.0,0.003510716925351,284.8421052631579,284.3708609271523,88.796,2.469999999999999,1.0,1,Street-Medium,2.610999999999997,2.4994999999999976,-0.02949999999999875,-0.3442500000000024,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.5696536532341541,0.6316415379950423,0.08902148545382091,1,30.641,34.81,25.815,0.33573291258519056,0.3814125742335591,0.28285451318125043,1.2149999999999892,45.62913907284769,1,2.323333333333333,-1.2409999999999997,2.5
ALB,Williams,2022,Monaco Grand Prix,23.0,0 days 00:01:13.611000,13.0,0 days 00:00:19.518000,0 days 00:00:34.728000,0 days 00:00:19.365000,SOFT,2.0,True,3.0,210.0,197.0,269.0,284.0,1.0,True,0 days 00:36:38.141000,Q,73.611,0 days 00:37:00.080000,26.0,51.0,1003.9,False,44.9,254.0,0.0,Q1,1.0,Monaco,Monaco,Street,10.0,1.0,Slow,2982.89347053333,19.0,0.0063696542259026,155.08342582215062,264.3333333333333,71.376,2.2349999999999994,0.0,1,Street-Slow,2.610999999999997,5.299999999999997,-0.3960000000000008,-0.3442500000000024,0.0,0.05,0.05,0.0,0.0,0.005,0.005,-2.3848804273745277,0.6316415379950423,3.5000710878223424,1,19.518,34.728,19.365,0.2651505889065493,0.47177731589028815,0.26307209520316255,1.228500000000004,20.666666666666686,1,2.520333333333331,-1.2409999999999997,2.5
ALB,Williams,2022,Saudi Arabian Grand Prix,23.0,0 days 00:01:30.492000,8.0,0 days 00:00:33.167000,0 days 00:00:28.975000,0 days 00:00:28.350000,SOFT,4.0,True,2.0,288.0,323.0,304.0,326.0,1.0,True,0 days 00:38:02.442000,Q,90.492,0 days 00:38:21.147000,23.8,57.0,1014.0,False,26.0,332.0,1.6,Q1,1.0,Jeddah,Saudi Arabia,Street,15.0,3.0,Fast,6174.0,27.0,0.0043731778425655,228.66666666666663,288.3945578231293,88.2,2.2920000000000016,2.0,1,Street-Fast,2.610999999999997,3.488499999999995,-0.6624999999999943,-0.3442500000000024,0.0,0.15000000000000002,0.15000000000000002,0.28,0.0,0.035,0.31500000000000006,1.4964779576083713,2.8310358391684916,1.1180391446222482,1,33.167,28.975,28.35,0.36651858727843345,0.3201940503027892,0.31328736241877736,1.6589999999999918,38.605442176870724,1,2.596333333333329,-1.2409999999999997,2.5
ALB,Williams,2022,Singapore Grand Prix,23.0,0 days 00:01:56.985000,6.0,0 days 00:00:30.493000,0 days 00:00:45.748000,0 days 00:00:40.744000,INTERMEDIATE,2.0,True,2.0,291.0,266.0,244.0,285.0,1.0,True,0 days 00:30:39.718000,Q,116.985,0 days 00:30:14.777000,26.9,81.0,1009.0,False,27.7,188.0,1.2,Q1,1.0,Marina Bay,Singapore,Street,10.0,1.0,Slow,4956.5492831458605,23.0,0.0046403250903221,206.4655635414754,277.62011173184356,109.412,7.572999999999993,0.0,1,Street-Slow,2.610999999999997,5.299999999999997,-0.2734999999999985,-0.3442500000000024,1.5,0.05,1.55,0.24600000000000002,0.0,0.155,0.401,0.01568673220387009,1.731338688581767,1.436777339075894,1,30.493,45.748,40.744,0.2606573492328076,0.39105868273710304,0.3482839680300893,1.228500000000004,7.379888268156435,1,2.332333333333333,-1.2409999999999997,2.5
